sentence_id,entity_tag,entity_src,entity_tgt
78625b0e,<entity1>,United Kingdom,Vereinigten Königreich
d130b2a5,<entity1>,Scotland,Schottland
d2b60969,<entity1>,South America,Südamerika
4ae6264e,<entity1>,United Kingdom,Vereinigten Königreich
fc64b63c,<entity1>,Asia,Asien
acbeb43b,<entity1>,West Africa,Westafrika
56d053b3,<entity1>,United States,Vereinigten Staaten
fadae148,<entity1>,Tom Saywer,Tom Saywer
1e27945a,<entity1>,Canadian,Roll the Bones
731ac98c,<entity1>,EA,EA
731ac98c,<entity2>,Activision,Activision
4369add9,<entity1>,Mateus Palamecia,Mateus Palamecia
a5d4d8cc,<entity1>,Star Ocean,Star-Ocean-Serie
a5d4d8cc,<entity2>,Ten,Zehn
a5d4d8cc,<entity3>,Wise Men,Weisen Männer
2949028e,<entity1>,Final Fantasy,Final-Fantasy-Reihe
2949028e,<entity2>,Squall,Squall
0e2c1a22,<entity1>,Final Fantasy,Final-Fantasy-Reihe
0e2c1a22,<entity2>,Squall,Squall
6b3bd4e5,<entity1>,Final Fantasy,Final-Fantasy-Reihe
6b3bd4e5,<entity2>,Noctis,Noctis
9cf187ff,<entity1>,Pokemon,Gameboy Advance
058d3478,<entity1>,Christian Grey,Christian Gray
058d3478,<entity2>,Fifty Shades of Grey,Fifty Shades of Gray
ba1a6761,<entity1>,The Godfather,Der Pate
ba1a6761,<entity2>,The Godfather II,Der Pate - Teil II
b6f45011,<entity1>,Spider-Man,Spiderman
cb5e3af5,<entity1>,Oscar,Les Miserables
b554eef2,<entity1>,Oscar,Oscar
b554eef2,<entity2>,88th Academy Awards,Academy Awards
4e6073ed,<entity1>,Sue Ellen,Sue Ellen
4e6073ed,<entity2>,Don't Tell Mom the Babysitter's Dead,Fast Food Family
8d5361f0,<entity1>,Matrix,Matrix
8d5361f0,<entity2>,Neo,Neo
2f026190,<entity1>,Oscars,Oscar
c144951e,<entity1>,Oscar,Oscar
78839f03,<entity1>,Academy Award,Oscar
808b947d,<entity1>,Jaws,Der Weiße Hai
a2f22b68,<entity1>,Jules Daly,Jules Daly
a2f22b68,<entity2>,Princess for Christmas 2011,Eine Prinzessin
1b441c40,<entity1>,Willy Wonka,Regan
1b441c40,<entity2>,The Chocolate Factory,Charlie und die Schokoladenfabrik
1b441c40,<entity3>,The Exorcist,Der Exorzist
1bc870e2,<entity1>,Mrs. Robinson,Robinson
1bc870e2,<entity2>,The Graduate,Die Reifeprüfung
2e02f486,<entity1>,Leonardo DiCaprio,Leonardo di Caprio
2e02f486,<entity2>,Oscar,Oscar
24395782,<entity1>,Oscars,Oscar
5cb8aafe,<entity1>,The Exorcist,Der Exorzist
3bba54dd,<entity1>,The Hunger Games,Die Tribute von Panem
81a2869f,<entity1>,Khloe Kardashian,Khloe Kardashian
9d4330b0,<entity1>,Lion King,Der König der Löwen
dd49c33f,<entity1>,Gone with the Wind,Vom Winde verweht
a5a886ce,<entity1>,James Dean,James Dean
a5a886ce,<entity2>,Without a Cause,. denn sie
7b4e0675,<entity1>,Robert Downey Jr,Robert Downey junior
bdb3616d,<entity1>,Brad Pitt,Brad Pit
793f58c8,<entity1>,Oscar,Oskar
793f58c8,<entity2>,Once Upon a Time in Hollywood,Es war einmal in Hollywood
8345d8e2,<entity1>,The Godfather,Der Pate
02bb32a3,<entity1>,Back to the Future,Zurück in die Zukunft
ce1e75c2,<entity1>,Best Picture,Oscar
25f92511,<entity1>,Owen Wilson,Own Wilson
6db073c6,<entity1>,English,Die Reise der Pinguine
264258b9,<entity1>,Die Hard,Stirb langsam
a60a4310,<entity1>,Keanu Reeves,Keanu Reeves
a60a4310,<entity2>,The Matrix,Matrix
dbd08055,<entity1>,Robert Redford,Robert Redford
dbd08055,<entity2>,Butch Cassidy and the Sundance Kid,Zwei Banditen
9489e4f5,<entity1>,Anthony Hopkins,Anthony Hopkins
9489e4f5,<entity2>,Surviving Picasso,Mein Mann Picasso
1511bac5,<entity1>,Pirates of the Caribbean,Fluch der Karibik
5b07ce21,<entity1>,Gone with the Wind,Vom Winde verweht
e673be89,<entity1>,Home Alone 2: Lost New York,Allein in New York
504920e3,<entity1>,Jaws,Der Weiße Hai
ac1360bc,<entity1>,Vivien Leigh,Vivian Leigh
27402393,<entity1>,Academy Award,Oscar
a6573c7b,<entity1>,Academy Awards,Oscars
b357f167,<entity1>,Robert Downey Jr.,Robert Downey Junior
477eac51,<entity1>,Chris Pratt,Chris Patt
477eac51,<entity2>,Anna Faris,Marry Anna Faris
3458a25b,<entity1>,Shrek,Shrek
2eef33ab,<entity1>,The Shawshank Redemption,Die Verurteilten
b76ff051,<entity1>,Fifth Element,Das fünfte Element
ca09760a,<entity1>,92nd Academy Awards,Oscars
d89d34b4,<entity1>,The Bodyguard,Bodyguard
d1cf71ce,<entity1>,Criss Cross,Chriss Cross
0046f8f9,<entity1>,Nicki Minaj,Nicky Minaj
fd7d8a81,<entity1>,B. B. King,King
8bf1e5c7,<entity1>,Wu-Tang Clan,Wu Tang Clan
ece198e1,<entity1>,Sugar Hill Gang,Sugar Hill Gang
ece198e1,<entity2>,Rapper's Delight,Rapper's Delight
16435e96,<entity1>,The Velvet Bulldozer,Samt-Bulldozer
e534d1dc,<entity1>,2020 Billboard Music Awards,Billboard Music Awards
d82a3927,<entity1>,B,B
d82a3927,<entity2>,B. King,B. Kings
d82a3927,<entity3>,Blues In My Heart,Blues in „my Heart
d53da943,<entity1>,B,B.B
d53da943,<entity2>,B.,B.B.
d53da943,<entity3>,B. King,Kings
a62e9aa5,<entity1>,Led Zeppelin,Led Zepplins
81d8d516,<entity1>,Lil Kim,Lil Kim
111cd418,<entity1>,Billy Holiday,Billie Holliday
2600566f,<entity1>,Jay-Z,Jay Z
943a4d3b,<entity1>,B. B. King,Kings
9bf59bb4,<entity1>,Bird,Bird
63a991fc,<entity1>,Pulitzer Prize,Pullitzer-Preis
ed4cd2c7,<entity1>,Led Zeppelin,Led Zepplin
37c89722,<entity1>,David Bowie,Davied Bowie
749f9f52,<entity1>,B. B. King,King
12cf683d,<entity1>,Dennis DeYoung,Dennis de Youngs
4da2ec91,<entity1>,Jamie Fox,Jamie Fox
cf849a49,<entity1>,Jane's Addiction,Janes Addiction
cf849a49,<entity2>,Red Hot Chili Peppers,Red Hot Chili Peppers
95fd990c,<entity1>,Super Bowl,Super-Bowl
ee757a70,<entity1>,New York Knicks,New York Nicks
65b37fdb,<entity1>,Seattle Seahawks,Seattle Seahawks
65b37fdb,<entity2>,Russell Wilson,Russel Wilson
4007bbe0,<entity1>,World Series,Seattle Mariners
c6ecb19e,<entity1>,Ann Rice,Ann Rice
c410ca7a,<entity1>,The Lovely Bones,In meinem Himmel
92fe48b3,<entity1>,Ahab,Ahabs
1552abe2,<entity1>,Grapes of Wrath,Früchte des Zorns
acf4bdaa,<entity1>,Frodo,Frodo
acf4bdaa,<entity2>,Lord of the Rings,Herr der Ringe
2fc6de9d,<entity1>,Hobbit,Herr der Ringe
2fc6de9d,<entity2>,Frodo,Frodo
7000d824,<entity1>,The Scarlet Letter,Der Scharlachrote Buchstabe
629e3e90,<entity1>,Harry Potter and the Order of the Phoenix,und der Orden des Phönix
8376cec3,<entity1>,Chronicles of Prydain,Chroniken von Prydain
73ad82f2,<entity1>,Ann of Green Gables,Anne auf Green Gables
93b847df,<entity1>,Harry Potter and the Order of the Phoenix,und der Orden des Phönix
727d8116,<entity1>,The Bell Jar,Die Glasglocke
ced785a4,<entity1>,T.S. Eliot,S. Eliot
ced785a4,<entity2>,The Waste Land,Das wüste Land
25d7a02f,<entity1>,The Great Gatsby,Der große Gatsby
2c4ae321,<entity1>,A Song of Ice and Fire,Das Lied von Eis und Feuer-Buch
e6e093a7,<entity1>,Murder on the Orient Express,Orient-Express
3c53f92f,<entity1>,Lennie,Lennie
1a3a6374,<entity1>,Angels and Demons,Illuminati
1a3a6374,<entity2>,Dan Brown,Dan Brown
733ee141,<entity1>,Mariam,Mariams
733ee141,<entity2>,Land of One Thousand Splendid Suns,Tausend Strahlende Sonnen
63f1f52a,<entity1>,The Scarlet Letter,Der scharlachrote Buchstabe
16fae9aa,<entity1>,A Song of Ice and Fire,Das Lied von Eis und Feuer
a6a9024e,<entity1>,Metamorphosis,Die Verwandlung
a6a9024e,<entity2>,Franz Kafka,Franz Kafkas
cc3bdd9f,<entity1>,A Song of Ice and Fire,Das Lied von Eis und Feuer
79a71244,<entity1>,Wheel of Time,Das Rad der Zeit
8b5ba535,<entity1>,Raskolnikov,Raskolnikow
2f117794,<entity1>,Of Mice and Men,Von Mäusen und Menschen
be5ec9d0,<entity1>,Journey to the Center of the Earth,Reise zum
f316488a,<entity1>,Charlie and the Chocolate Factory,Charlie und die Schokoladenfabrik
a3662410,<entity1>,Bridge to Terabithia,Terabithia
5c5b28c2,<entity1>,The Black Cauldron,Taran und der Zauberkessel
6e9fefca,<entity1>,Percy Jackson,Percy Jacksons
86ba2a6c,<entity1>,George R. R. Martin,George R.R
8aca8785,<entity1>,Doctor Seuss,Sam I am
cd4e4e9a,<entity1>,Edgar Allen Poe,Edgar Allen Poes
cd4e4e9a,<entity2>,The Raven,Der Rabe
a3e8258b,<entity1>,Dark Tower,Der dunkle Turm
a04f69b6,<entity1>,J. D. Salinger,Salinger
5aa9a8be,<entity1>,Artemis Fowl,Artemis-Fowl-Reihe
644abf9c,<entity1>,Oedipus,Ödipus
644abf9c,<entity2>,Jacosta,Iokaste
4c0a331b,<entity1>,Ann of Green Gables,Green Gables
9da53131,<entity1>,Jon Snow,Jon Schnees
ea5b95af,<entity1>,Harper Lee,Harper Lee
ea5b95af,<entity2>,To Kill a Mockingbird,Wer die Nachtigall stört
d1908cb8,<entity1>,R. L. Stine,Stines
ac7764a9,<entity1>,New England,Neuengland
9f4b2050,<entity1>,The Hobbit,Der Hobbit
4fac4e26,<entity1>,Perry Mason,Perry-Mason-Krimis
f714a74a,<entity1>,Elven,Herr der Ringe
d8445fc3,<entity1>,Lord of the Flies,Der Herr der Fliegen
367232d5,<entity1>,Aesop,Äsops Fabel
ce21c850,<entity1>,Juliet,Julias
ce21c850,<entity2>,Romeo and Juliet,Romeo und Julia
68fa4cda,<entity1>,Aragon,Aragorns
66dfe23c,<entity1>,The Divergent,Die-Bestimmung-Romanreihe
28f75147,<entity1>,Ernest Hemingway,Ernest Hemingway
28f75147,<entity2>,The Old Man and the Sea,der alte Mann und das Meer
a004cbad,<entity1>,Newbery Award,Newbery-Medaille
a004cbad,<entity2>,Bridge to Terabithia,Die Brücke nach Terabithia
d7588559,<entity1>,A Song of Ice and Fire,Das Lied von Eis und Feuer
933b07e4,<entity1>,The Vampire Academy,Vampire Academy
155ddfb0,<entity1>,James Joyce,James Joyce
155ddfb0,<entity2>,Dubliners,Dubliner
1eac8800,<entity1>,Stephenie Meyer,Stephanie Meyer
4e989288,<entity1>,Lord of the Rings,Herr der Ringe
ce02e27c,<entity1>,The Animal Farm,Farm der Tiere
34b30f70,<entity1>,Pulitzer,Pulitzer Preis
34b30f70,<entity2>,The Goldfinch,Der Distelfink
4d5f126b,<entity1>,Elven,Der Hobbit
178f36b7,<entity1>,Goosebumps,Gänsehaut
50b3c73c,<entity1>,Utah,Utah
a38e17e8,<entity1>,Frederick William II,Friedrich Wilhelm II
a38e17e8,<entity2>,Prussian,Berlin
558be8e9,<entity1>,Statue of Liberty,Freiheitsstatue
558be8e9,<entity2>,US,USA
312e329f,<entity1>,Europe,Europa
a32ef2f8,<entity1>,Moscow,Moskau
a3fd31e7,<entity1>,Masada,Massada
003056f0,<entity1>,Big Apple,Big Apple
fc88af00,<entity1>,Eiffel Tower,Eiffelturm
cc815af7,<entity1>,The White House,Weiße Haus
4f9bddde,<entity1>,Turkey,Türkei
2428ec80,<entity1>,Cairo,Kairo
2428ec80,<entity2>,Egypt,Ägypten
2428ec80,<entity3>,UN,UN
bd3a7d9a,<entity1>,Statue,Freiheitsstatue
97be38c6,<entity1>,Germany,Deutschlands
14090d8e,<entity1>,France,Frankreich
14090d8e,<entity2>,City of Light,Lichterstadt
d131931b,<entity1>,Hadrian's Wall,Hadrianswall
6b1aa803,<entity1>,Nelson's Column,Nelson-Säule
dd945bc0,<entity1>,Mexico,Mexikos
26b65c8b,<entity1>,Mexico,Mexiko
8259b907,<entity1>,Statue of Liberty,Freiheitsstatue
9fa85788,<entity1>,Easter Island of Moai,Osterinsel
a36ce8d9,<entity1>,Rio de Janeiro,Rio de Janeiro
a36ce8d9,<entity2>,Brazil,Brasilien
1d3805fa,<entity1>,Christ,Cristo Redentor
1d3805fa,<entity2>,Brazil,Brasilien
24bdf5c4,<entity1>,United States,Vereinigten Staaten
a6466af0,<entity1>,White House,Weiße Haus
fceaa436,<entity1>,Latvia,Lettland
e38c65b3,<entity1>,Christ the Redeemer,Cristo Redentor
bebb4204,<entity1>,Germany,Deutschland
44e4f302,<entity1>,India,Indien
f07e3564,<entity1>,Rome,Rom
d54fd180,<entity1>,Cairo,Kairo
53b76748,<entity1>,Alamo,Alamo
8db29866,<entity1>,US,Vereinigten Staaten
8e3c806d,<entity1>,India,Indien
0211f83e,<entity1>,Connecticut,Conneticut
0211f83e,<entity2>,Rippowam,Rippowam
707987ca,<entity1>,of the Danube,Königin der Donau
fc1b766e,<entity1>,Mexico City,Mexiko
28bf501e,<entity1>,Statue of Liberty,Freiheitsstatue
bfbd5e8b,<entity1>,Great Wall of China,Chinesische Mauer
7d7c2ac2,<entity1>,Summer Olympics,Olympischen Sommerspiele
2065ef28,<entity1>,European,Ewige Stadt
61e80610,<entity1>,Eiffel Tower,Eiffelturm
35ae5e1b,<entity1>,Kenya,Kenias
0db78efa,<entity1>,Eiffel Tower,Eiffelturm
05128a46,<entity1>,Firth of Forth,Firth of Forth
05128a46,<entity2>,United Kingdom,Vereinigten Königreich
0fc9b1e5,<entity1>,Barbados,Barbados
fb544ce5,<entity1>,Statue of Liberty,Freiheitsstatue
fb544ce5,<entity2>,USA,USA
903c35f6,<entity1>,Mexico City,Mexiko
64086df8,<entity1>,White House,Weiße Haus
f7d474e4,<entity1>,Mexico City,Mexiko
4e223976,<entity1>,Statue of Liberty,Freiheitsstatue
b4b9fb26,<entity1>,Summer Olympic Games,Olympischen Sommerspiele
697d28d3,<entity1>,Spain,Spanien
68a92f48,<entity1>,United States,Vereinigten Staaten
c0b277f9,<entity1>,The Big Easy,The Big Easy
e4b5f505,<entity1>,Brazil,Brasiliens
1d1edbde,<entity1>,Oregon,Oregon
1d1edbde,<entity2>,Columbia,Columbia
1d1edbde,<entity3>,Willamette Rivers,Williamette River
c8e45231,<entity1>,Statue of Liberty,Freiheitsstatue
c8e45231,<entity2>,US,USA
c287fcbf,<entity1>,Moscow,Moskau
c287fcbf,<entity2>,Russia,Russland
fb538419,<entity1>,California,Kalifornien
5a09e296,<entity1>,Statue of Liberty,Freiheitsstatue
5a09e296,<entity2>,USA,USA
728e4361,<entity1>,Rome,Rom
45a3e3b4,<entity1>,Saint Basil's Cathedral,Basilius-Kathedrale
0d727eb7,<entity1>,Forbidden City Palace,China
dfdb2512,<entity1>,Eiffel Tower,Eiffelturms
bc464e44,<entity1>,of the Universe,Hub of the Universe
86872117,<entity1>,United States,Vereinigten Staaten
11630543,<entity1>,Abraham Lincoln,Lincoln Memorial
b29e1c05,<entity1>,Statue of Liberty,Freiheitsstatue
da200240,<entity1>,City of Lights,der Lichter
09371e80,<entity1>,California,Kaliforniens
09371e80,<entity2>,Obama,Obama
2c55c5d7,<entity1>,City of Hate,Stadt des Hasses
3d1c08be,<entity1>,Scotland,Schottland
b360bfe1,<entity1>,Arbor Day,Tag des Baumes
0ba5b2cd,<entity1>,United States,Vereinigten Staaten
04d34a11,<entity1>,Australia,Australien
051d0eee,<entity1>,Virginia,Virgina
32911ec8,<entity1>,Statue of Liberty,Freiheitsstatue
32911ec8,<entity2>,America,Amerika
0120f1f9,<entity1>,Cayenne,Cayenne
0120f1f9,<entity2>,French Guiana,Französisch-Guayana
5c298f68,<entity1>,Greece,Griechenland
936b9eaa,<entity1>,German,Zweiten Weltkrieg
4d054e62,<entity1>,Olympics,Olympischen Spiele
8e927a57,<entity1>,United States,Vereinigten Staaten
0ac0ec15,<entity1>,Shinzo Abe,Shinzo Abe
16ad69f1,<entity1>,Iraq,Irak
a9421190,<entity1>,Mongolia,Mongolei
725ac2e5,<entity1>,United States,Vereinigten Staaten
08de1c70,<entity1>,South Korea,Südkorea
b3c5c649,<entity1>,France,Frankreichs
08145963,<entity1>,Bolivia,Boliviens
3a34e6e5,<entity1>,United States Senate,Vereinigten Staaten
1be92c3d,<entity1>,World War II,zweiten Weltkrieg
2458b171,<entity1>,United States,Vereinigten Staaten
aac3db1e,<entity1>,Saudi Arabia,Saudi Arabien
08a7c74e,<entity1>,Vatican,Vatikansstadt
43b558c8,<entity1>,United States,Vereinigten Staaten
188bf379,<entity1>,United States,Vereinigten Staaten
7663f949,<entity1>,Europe,Europa
537ad5f6,<entity1>,Lebanon,Libanon
89ea7364,<entity1>,Colombia,Kolumbien
e3ba7223,<entity1>,Poland,Polen
6f4228ce,<entity1>,Saudi Arabia,Saudi-Arabien
e1cf4984,<entity1>,United States,Vereinigten Staaten
485c561f,<entity1>,South America,Südamerika
4540a215,<entity1>,Italy,Italien
3a5b4612,<entity1>,United States,Vereinigten Staaten
78655c6f,<entity1>,Palestine Liberation Organization,Palästinensische Befreiungsorganisation
f1487328,<entity1>,Indonesia,Indonesien
6d78dab9,<entity1>,France,Frankreich
1fdff125,<entity1>,Mexico,Mexiko
0d9995fd,<entity1>,Africa,Afrika
cdddb1e1,<entity1>,Mongolia,Mongolien
d21ba0b7,<entity1>,Africa,Afrika
08df5b3f,<entity1>,United Kingdom,Vereinigten Königreich
08df5b3f,<entity2>,People's Republic of China,Volksrepublik China
794a1e3d,<entity1>,United States,Vereinigten Staaten
d51d6ee4,<entity1>,United Kingdom,Vereinigten Königreich
16b36c0a,<entity1>,European Union,Europäischen Union
f0e20673,<entity1>,Italy,Italien
6cfbc5d1,<entity1>,South America,Südamerika
bf004dc8,<entity1>,Brazil,Brasilien
3f3bdb6d,<entity1>,Kim Jong-un,Kim Jong Un
3f3bdb6d,<entity2>,North Korea,Nord Koreas
43acecc1,<entity1>,Germany,Deutschlands
a444f996,<entity1>,Argentina,Argentinien
9738ab40,<entity1>,Egypt,Ägyptens
d74223d1,<entity1>,Germany,Deutschland
08cd9d60,<entity1>,Kenya,Kenia
8b17a4e9,<entity1>,George H. W. Bush,George H.W
8b17a4e9,<entity2>,US,Bush
78607e72,<entity1>,Egypt,Ägypten
78607e72,<entity2>,Israel,Israel
49da950d,<entity1>,Iraq,Irak
5454c09c,<entity1>,Bolivia,Bolivien
f341215d,<entity1>,The Federal Communications Commission,Federal Communications Commission
f341215d,<entity2>,Joe Biden,Joe Binden
5434d9ef,<entity1>,United States,Vereinigten Staaten
3c35afc8,<entity1>,Egypt,Ägyptens
3c35afc8,<entity2>,Abdel Fattah el-Sisi,Abdel Fattah al Sisi
69e3e351,<entity1>,Colombia,Kolumbien
20511234,<entity1>,Cyril Ramaphosa,Cyril Ramaphosa
20511234,<entity2>,South Africa,Südafrika
ef83bef5,<entity1>,WW II,zweiten Weltkrieges
886f6f7a,<entity1>,South Africa,Südafrika
2961df92,<entity1>,South Africa,Südafrika
caaa0201,<entity1>,EEC,Europäische Wirtschaftsraum
caaa0201,<entity2>,European Union,Europäische Union
d9fdeb7e,<entity1>,Yemen,Jemen
66d577ad,<entity1>,Argentina,Argentinien
5986e439,<entity1>,Africa,Afrikas
e6e3d730,<entity1>,Hillary Clinton,Hilary Clinton
ee1cc03c,<entity1>,Hillary Clinton,Hilary Clinton
a192dac7,<entity1>,United Kingdom,Vereinigten Königreiches
41507bb4,<entity1>,Rio de Janeiro,Rio de Janeiro
41507bb4,<entity2>,Brazil,Brasilien
41507bb4,<entity3>,Brazil,Brasilien
34a19120,<entity1>,South America,Südamerika
26793a35,<entity1>,Mongolia,Mongolei
470e6bc2,<entity1>,United States,Vereinigten Staaten
576507a3,<entity1>,Africa,Afrika
3b8871f1,<entity1>,Tienanmen Square,Tian'anmen-Platz
e7ca5cd8,<entity1>,Bashar Al Assad,Bashar al
a5625a18,<entity1>,Lebanon,Libanon
a5625a18,<entity2>,Syria,Syrien
bdbd1ae7,<entity1>,North Macedonia,Nordmazedonien
56bc050c,<entity1>,Germany,Deutschland
56bc050c,<entity2>,Adolf Hitler,Adolf Hitler
eb055993,<entity1>,Africa,Afrika
76630d05,<entity1>,Bolivia,Bolivien
76630d05,<entity2>,Pacific Ocean,Pazifischen Ozean
c139c375,<entity1>,Panama Canal,Panama-Kanals
a234322e,<entity1>,Madagascar,Madagaskar
6f9e4b17,<entity1>,Iván Duke Márquez,Iván Duke Márquez
6f9e4b17,<entity2>,Colombia,Kolumbien
e6657a93,<entity1>,Colombia,Kolumbien
ba52aec3,<entity1>,Zuma,Zuma
ba52aec3,<entity2>,South Africa,Südafrika
f8b63b83,<entity1>,Kenya,Kenia
0b741052,<entity1>,Ecuador,Ekuador
f00451f5,<entity1>,Mesopotamia,Mesopotamien
fec67078,<entity1>,King Tut,King Tut
fec67078,<entity2>,Egypt,Ägypten
01371dbe,<entity1>,Iliad,Ilias
b50c1613,<entity1>,Ancient Greece,Griechenland
17ec7bf4,<entity1>,Mexico,Mexiko
1ba6e4ea,<entity1>,Greece,Griechenland
18b57f8f,<entity1>,Elizabeth I,Elisabeth I.
7cf2e355,<entity1>,Vietnam War,Vietnamkrieg
b5e99401,<entity1>,Vietnam War,Vietnamkriegs
19b478f0,<entity1>,WW II,Zweite Weltkrieg
3b664238,<entity1>,Egypt,Ägyptens
1a2653aa,<entity1>,Inca,Inka
6687d043,<entity1>,Egypt,Ägypten
f1be9d65,<entity1>,World War One,Ersten Weltkriegs
138df71c,<entity1>,Egypt,Ägypten
bf9a6a91,<entity1>,Rome,Rom
8dfebfdb,<entity1>,United States,Vereinigten Staaten
cef6adfb,<entity1>,Europe,Europa
cef6adfb,<entity2>,WW II,Zweiten Weltkrieges
71a173fc,<entity1>,England,England
66832edc,<entity1>,World War II,Zweiten Weltkrieges
f668ceb0,<entity1>,Inca,Inka
a876c368,<entity1>,Mayan,Maya
6e9d000b,<entity1>,Egypt,Ägypten
dab5d428,<entity1>,United States,Zweiten Weltkrieg
dd13ab84,<entity1>,Rome,Rom
cd1d8f27,<entity1>,Aztecs,Azteken
138c950d,<entity1>,Rome,Rom
31ccb6df,<entity1>,Japan,Japan
31ccb6df,<entity2>,World War II,zweiten Weltkrieg
9a46a2e8,<entity1>,Egypt,Ägypten
9a46a2e8,<entity2>,BC,Chr
076cfd10,<entity1>,World War II,zweiten Weltkriegt
12a2dcd9,<entity1>,US,USA
12a2dcd9,<entity2>,Iraq,Irak
7f0814b1,<entity1>,Christ,Christus
21a93c72,<entity1>,Sumerians,Christus
354852c6,<entity1>,Ottoman Empire,Osmanische Reich
48c4a8eb,<entity1>,Rome,Rom
bf3ebfa2,<entity1>,Ancient Egypt,Ägypten
3e4c447d,<entity1>,Russia,Russland
6084f6b6,<entity1>,Korean War,Korea
6084f6b6,<entity2>,Korea,Koreakrieg
df281443,<entity1>,WW II,Zweiten Weltkrieg
55f95c02,<entity1>,Rome,Rom
27fc203f,<entity1>,African-American,Major League Baseball
01489f74,<entity1>,WW I,Ersten Weltkrieg
6d8780cd,<entity1>,Alexander the Great,Alexander der Große
2bcb037b,<entity1>,Suez Canal,Suezkanal
d3844c86,<entity1>,Alexander the Great,Alexander der Große
f3fa6401,<entity1>,Battle of Midway,Midway
ebc9b970,<entity1>,American,Zweiten Weltkrieges
b006c0c0,<entity1>,World War II,Zweiten Weltkrieg
a534dab3,<entity1>,United States,Vereinigten Staaten
80dc60d0,<entity1>,Trevi Fountain,Trevibrunnen
34f550ae,<entity1>,Alexander the Great,Alexander der Große
90fa8dde,<entity1>,Byzantine Empire,Byzantinische Reich
2bc42b56,<entity1>,World War I,Ersten Weltkriegs
dc2e80b8,<entity1>,Roman,Großbritannien
d87245d9,<entity1>,Inca Empire,Inka-Reichs
c27b34bd,<entity1>,Parthenon,Parthenon
c27b34bd,<entity2>,Athens,Athen
9fcc8ab3,<entity1>,Aztec,Tenochtitlán
736b4e7d,<entity1>,Egypt,Ägyptens
a97ae9d4,<entity1>,Mexico,Mexiko
ea9c2e3b,<entity1>,Mount Vesuvius,Vesuv
bbbf3bf1,<entity1>,Olympics,Olympischen Spiele
26e30717,<entity1>,Battle of Gettysburg,Gettysburg
c4bf2088,<entity1>,Europe,Europa
fd1d5f97,<entity1>,Cortés,Cortés
fd1d5f97,<entity2>,Mexico,Mexiko
e9a21d63,<entity1>,Odyssey,Odyssee
e9a21d63,<entity2>,Iliad,Ilias
2ddd5279,<entity1>,Aztec Empire,Aztekenreich
b31241ab,<entity1>,Australia,Australien
75d0c1f4,<entity1>,Siege of Boston,Boston
75d0c1f4,<entity2>,American Revolution,Amerikanischen Revolution
3159e835,<entity1>,World War I,Erste Weltkrieg
ebca5ba9,<entity1>,Greece,Griechenland
ebca5ba9,<entity2>,Olympic Games,Olympischen Spiele
2633b8aa,<entity1>,Genghis Khan,Dschingis Khan
c540a2ca,<entity1>,Korean War,Koreakrieges
7c6c1990,<entity1>,Battle of Saintes,Les Saintes
b7ccd8f4,<entity1>,World War I,Ersten Weltkriegs
91d74ce8,<entity1>,Germany,Deutschland
91d74ce8,<entity2>,Japan,Japan
91d74ce8,<entity3>,World War II,Zweiten Weltkrieg
9ba2150a,<entity1>,World War II,Zweiten Weltkrieges
9ba2150a,<entity2>,Pearl Harbor,Pearl Harbor
96377948,<entity1>,United States,Vereinigten Staaten
7b9bf2af,<entity1>,William the Conqueror,Wilhelm
7b9bf2af,<entity2>,England,England
b9150f60,<entity1>,United States,Vereinigten Staaten
dcdca58b,<entity1>,Pythagorean theorem,Pythagoras
68896e4d,<entity1>,World War Two,Zweite Weltkrieg
d43b2ef6,<entity1>,Alexander the Great,Alexander der Große
6d76b6d2,<entity1>,USSR,USSR
6d76b6d2,<entity2>,Poland,Polen
12a1c834,<entity1>,Iraq,Irakkrieg
001ae831,<entity1>,Achaemenid Empire of Persia,Persiens
a59e9377,<entity1>,US,USA
a59e9377,<entity2>,Vietnam,Vietnamkrieg
b7d9eea1,<entity1>,World War II,Zweiten Weltkrieg
0c12ab9b,<entity1>,World War I,Zweiten Weltkrieg
0c12ab9b,<entity2>,World War II,Ersten
3f2c1ad4,<entity1>,Vietnam,Vietnamkrieg
0d85b9a1,<entity1>,Alexander the Great,Alexander den Großen
127f0aa2,<entity1>,Elizabeth I,Elizabeth I
89dc9b13,<entity1>,American Revolutionary War,Amerikanische Unabhängigkeitskrieg
647468ca,<entity1>,France,Frankreich
60a6a2b0,<entity1>,Persian Empire,Perserreich
92bdd25d,<entity1>,Louis VII,Ludwig VII
ff2fd46f,<entity1>,Egypt,Ägyptens
983c8363,<entity1>,Egypt,Ägypten
9e244ac1,<entity1>,Aztec Empire,Aztekenreich
fafb60d7,<entity1>,French,Ersten Weltkrieg
e1892ad5,<entity1>,Rome,Rom
c001421b,<entity1>,Julius Caesar,Caesar
c001421b,<entity2>,Rubicon,Rubikon
41e5e2d1,<entity1>,Rome,Roms
301f5f5e,<entity1>,Christopher Columbus,Christoph Kolumbus
301f5f5e,<entity2>,America,Amerika
8d01bac5,<entity1>,United States,Vereinigten Staaten
8d01bac5,<entity2>,WWI,Ersten Weltkriegs
39de7747,<entity1>,Aztec Empire,Aztekenreich
562efa7f,<entity1>,Americans,Zweiten Weltkrieg
f01e2309,<entity1>,Wall of China,Chinesische Mauer
35cd9b74,<entity1>,Egypt,Ägypten
f30d631b,<entity1>,Inca Empire,Inkareich
